match_id,match_date,kick_off,competition,season,home_team,away_team,home_score,away_score,match_week,team,opponent,team_score,opponent_score,venue,match_summary,team_match_summary,match_time,goals_scored,goals_conceded,shots_attempted,shots_conceded,binned_xg_for,binned_xg_against,binned_final_third_passes_for,binned_final_third_passes_against,binned_box_passes_for,binned_box_passes_against,binned_final_third_carries_for,binned_final_third_carries_against,binned_box_carries_for,binned_box_carries_against,rolling_xg_for,rolling_xg_against,rolling_final_third_passes_for,rolling_final_third_passes_against,rolling_box_passes_for,rolling_box_passes_against,rolling_final_third_carries_for,rolling_final_third_carries_against,rolling_box_carries_for,rolling_box_carries_against,goal_scored_next_10,goal_conceded_next_10,big_chance_for_next_10,big_chance_against_next_10
3901199,2016-04-02,20:00:00.000,France - Ligue 1,2015/2016,Rennes,Stade de Reims,3,1,32,Rennes,Stade de Reims,3,1,Home,"Vs Stade de Reims (H, 02/04/2016 - 2015/2016)","Rennes Vs Stade de Reims (H, 02/04/2016 - 2015/2016)",93.63,"[{'timeValue': 11.47, 'period': 1}, {'timeValue': 14.03, 'period': 1}, {'timeValue': 67.69, 'period': 2}]","[{'timeValue': 60.08, 'period': 2}]","[{'timeValue': 11.47, 'shot_statsbomb_xg': 0.2282526}, {'timeValue': 14.03, 'shot_statsbomb_xg': 0.18550795}, {'timeValue': 45.87, 'shot_statsbomb_xg': 0.01175105}, {'timeValue': 46.38, 'shot_statsbomb_xg': 0.022774369}, {'timeValue': 56.65, 'shot_statsbomb_xg': 0.058494642}, {'timeValue': 65.75, 'shot_statsbomb_xg': 0.14773434}, {'timeValue': 67.69, 'shot_statsbomb_xg': 0.08745357}, {'timeValue': 79.58, 'shot_statsbomb_xg': 0.14262627}, {'timeValue': 88.2, 'shot_statsbomb_xg': 0.44776282}, {'timeValue': 89.68, 'shot_statsbomb_xg': 0.022499897}]","[{'timeValue': 39.55, 'shot_statsbomb_xg': 0.03382491}, {'timeValue': 39.7, 'shot_statsbomb_xg': 0.018544426}, {'timeValue': 46.7, 'shot_statsbomb_xg': 0.0313518}, {'timeValue': 51.21, 'shot_statsbomb_xg': 0.025543662}, {'timeValue': 57.68, 'shot_statsbomb_xg': 0.044138387}, {'timeValue': 59.41, 'shot_statsbomb_xg': 0.044781778}, {'timeValue': 59.47, 'shot_statsbomb_xg': 0.034630887}, {'timeValue': 60.08, 'shot_statsbomb_xg': 0.05731752}, {'timeValue': 76.57, 'shot_statsbomb_xg': 0.022260895}, {'timeValue': 90.77, 'shot_statsbomb_xg': 0.028180366}]","[0.0, 0.41376055, 0.0, 0.0, 0.034525419, 0.058494642, 0.23518791, 0.14262627, 0.470262717, 0.0]","[0.0, 0.0, 0.0, 0.052369336, 0.0313518, 0.14909471400000002, 0.05731752, 0.022260895, 0.0, 0.028180366]","[14, 22, 0, 11, 3, 2, 6, 5, 18, 4]","[5, 3, 14, 16, 10, 21, 3, 13, 0, 4]","[0, 3, 0, 1, 1, 1, 2, 0, 1, 0]","[1, 0, 3, 2, 0, 1, 0, 0, 0, 1]","[15, 18, 0, 10, 3, 3, 10, 5, 18, 4]","[5, 7, 17, 20, 11, 27, 4, 12, 1, 2]","[0, 2, 0, 1, 0, 1, 2, 0, 0, 0]","[0, 0, 3, 2, 0, 4, 1, 0, 1, 0]","[0.0, 0.206880275, 0.13792018333333333, 0.1034401375, 0.0896571938, 0.08446343516666667, 0.105995503, 0.110574348875, 0.1505397231111111, 0.1354857508]","[0.0, 0.0, 0.0, 0.013092334, 0.0167442272, 0.03880264166666667, 0.04144762428571429, 0.039049283125, 0.03471047388888889, 0.034057463100000004]","[14.0, 18.0, 12.0, 11.75, 10.0, 8.666666666666666, 8.285714285714286, 7.875, 9.0, 8.5]","[5.0, 4.0, 7.333333333333333, 9.5, 9.6, 11.5, 10.285714285714286, 10.625, 9.444444444444445, 8.9]","[0.0, 1.5, 1.0, 1.0, 1.0, 1.0, 1.1428571428571428, 1.0, 1.0, 0.9]","[1.0, 0.5, 1.3333333333333333, 1.5, 1.2, 1.1666666666666667, 1.0, 0.875, 0.7777777777777778, 0.8]","[15.0, 16.5, 11.0, 10.75, 9.2, 8.166666666666666, 8.428571428571429, 8.0, 9.11111111111111, 8.6]","[5.0, 6.0, 9.666666666666666, 12.25, 12.0, 14.5, 13.0, 12.875, 11.555555555555555, 10.6]","[0.0, 1.0, 0.6666666666666666, 0.75, 0.6, 0.6666666666666666, 0.8571428571428571, 0.75, 0.6666666666666666, 0.6]","[0.0, 0.0, 1.0, 1.25, 1.0, 1.5, 1.4285714285714286, 1.25, 1.2222222222222223, 1.1]","[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, nan]","[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]"
3901263,2016-05-14,21:00:00.000,France - Ligue 1,2015/2016,Rennes,Bastia,1,2,38,Rennes,Bastia,1,2,Home,"Vs Bastia (H, 14/05/2016 - 2015/2016)","Rennes Vs Bastia (H, 14/05/2016 - 2015/2016)",95.94,"[{'timeValue': 83.09, 'period': 2}]","[{'timeValue': 21.18, 'period': 1}, {'timeValue': 53.18, 'period': 2}]","[{'timeValue': 10.16, 'shot_statsbomb_xg': 0.02750621}, {'timeValue': 11.53, 'shot_statsbomb_xg': 0.06529812}, {'timeValue': 12.13, 'shot_statsbomb_xg': 0.18725593}, {'timeValue': 14.74, 'shot_statsbomb_xg': 0.120717265}, {'timeValue': 14.77, 'shot_statsbomb_xg': 0.16534251}, {'timeValue': 24.46, 'shot_statsbomb_xg': 0.06546724}, {'timeValue': 30.16, 'shot_statsbomb_xg': 0.048839413}, {'timeValue': 33.02, 'shot_statsbomb_xg': 0.05929529}, {'timeValue': 37.94, 'shot_statsbomb_xg': 0.13121748}, {'timeValue': 44.78, 'shot_statsbomb_xg': 0.06360274}, {'timeValue': 50.84, 'shot_statsbomb_xg': 0.038156595}, {'timeValue': 60.31, 'shot_statsbomb_xg': 0.15757333}, {'timeValue': 60.76, 'shot_statsbomb_xg': 0.20235007}, {'timeValue': 68.89, 'shot_statsbomb_xg': 0.029101573}, {'timeValue': 80.81, 'shot_statsbomb_xg': 0.09841285}, {'timeValue': 83.09, 'shot_statsbomb_xg': 0.15485}, {'timeValue': 85.85, 'shot_statsbomb_xg': 0.01305324}]","[{'timeValue': 1.88, 'shot_statsbomb_xg': 0.071490705}, {'timeValue': 5.67, 'shot_statsbomb_xg': 0.021571811}, {'timeValue': 6.96, 'shot_statsbomb_xg': 0.19837026}, {'timeValue': 21.18, 'shot_statsbomb_xg': 0.25861478}, {'timeValue': 39.26, 'shot_statsbomb_xg': 0.04706237}, {'timeValue': 53.18, 'shot_statsbomb_xg': 0.2957464}, {'timeValue': 75.67, 'shot_statsbomb_xg': 0.10910237}, {'timeValue': 80.26, 'shot_statsbomb_xg': 0.009010856}, {'timeValue': 91.7, 'shot_statsbomb_xg': 0.026277114}]","[0.0, 0.566120035, 0.06546724, 0.239352183, 0.06360274, 0.038156595, 0.389024973, 0.0, 0.26631609, 0.0]","[0.291432776, 0.0, 0.25861478, 0.04706237, 0.0, 0.2957464, 0.0, 0.10910237, 0.009010856, 0.026277114]","[6, 15, 7, 13, 20, 22, 15, 9, 9, 7]","[11, 0, 10, 2, 4, 2, 2, 1, 1, 2]","[0, 3, 0, 5, 0, 2, 2, 0, 3, 0]","[4, 0, 1, 1, 1, 0, 1, 0, 0, 0]","[7, 15, 8, 11, 18, 30, 18, 12, 9, 6]","[9, 0, 7, 1, 5, 4, 2, 3, 2, 2]","[0, 2, 1, 2, 1, 3, 1, 0, 0, 0]","[2, 0, 0, 0, 0, 3, 0, 0, 1, 0]","[0.0, 0.2830600175, 0.21052909166666667, 0.21773486449999999, 0.18690843959999998, 0.1621164655, 0.19453196657142854, 0.17021547075, 0.18089331733333333, 0.1628039856]","[0.291432776, 0.145716388, 0.18334918533333333, 0.1492774815, 0.1194219852, 0.14880938766666665, 0.1275509037142857, 0.125244837, 0.11232995022222221, 0.10372466660000002]","[6.0, 10.5, 9.333333333333334, 10.25, 12.2, 13.833333333333334, 14.0, 13.375, 12.88888888888889, 12.3]","[11.0, 5.5, 7.0, 5.75, 5.4, 4.833333333333333, 4.428571428571429, 4.0, 3.6666666666666665, 3.5]","[0.0, 1.5, 1.0, 2.0, 1.6, 1.6666666666666667, 1.7142857142857142, 1.5, 1.6666666666666667, 1.5]","[4.0, 2.0, 1.6666666666666667, 1.5, 1.4, 1.1666666666666667, 1.1428571428571428, 1.0, 0.8888888888888888, 0.8]","[7.0, 11.0, 10.0, 10.25, 11.8, 14.833333333333334, 15.285714285714286, 14.875, 14.222222222222221, 13.4]","[9.0, 4.5, 5.333333333333333, 4.25, 4.4, 4.333333333333333, 4.0, 3.875, 3.6666666666666665, 3.5]","[0.0, 1.0, 1.0, 1.25, 1.2, 1.5, 1.4285714285714286, 1.25, 1.1111111111111112, 1.0]","[2.0, 1.0, 0.6666666666666666, 0.5, 0.4, 0.8333333333333334, 0.7142857142857143, 0.625, 0.6666666666666666, 0.6]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, nan]","[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, nan]","[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, nan]","[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, nan]"
3901184,2016-03-18,21:30:00.000,France - Ligue 1,2015/2016,Marseille,Rennes,2,5,31,Rennes,Marseille,5,2,Away,"Vs Marseille (A, 18/03/2016 - 2015/2016)","Rennes Vs Marseille (A, 18/03/2016 - 2015/2016)",92.08,"[{'timeValue': 3.07, 'period': 1}, {'timeValue': 8.24, 'period': 1}, {'timeValue': 13.2, 'period': 1}, {'timeValue': 58.21, 'period': 2}, {'timeValue': 76.27, 'period': 2}]","[{'timeValue': 19.85, 'period': 1}, {'timeValue': 49.74, 'period': 2}]","[{'timeValue': 3.01, 'shot_statsbomb_xg': 0.19945018}, {'timeValue': 3.04, 'shot_statsbomb_xg': 0.12443498}, {'timeValue': 3.07, 'shot_statsbomb_xg': 0.24455975}, {'timeValue': 8.24, 'shot_statsbomb_xg': 0.2522901}, {'timeValue': 13.2, 'shot_statsbomb_xg': 0.024556998}, {'timeValue': 56.6, 'shot_statsbomb_xg': 0.012420685}, {'timeValue': 58.21, 'shot_statsbomb_xg': 0.011277095}, {'timeValue': 62.63, 'shot_statsbomb_xg': 0.024722792}, {'timeValue': 63.69, 'shot_statsbomb_xg': 0.09423214}, {'timeValue': 64.08, 'shot_statsbomb_xg': 0.10255179}, {'timeValue': 68.44, 'shot_statsbomb_xg': 0.1990153}, {'timeValue': 76.27, 'shot_statsbomb_xg': 0.084470645}, {'timeValue': 80.39, 'shot_statsbomb_xg': 0.095997885}]","[{'timeValue': 11.7, 'shot_statsbomb_xg': 0.22830388}, {'timeValue': 19.85, 'shot_statsbomb_xg': 0.009915837}, {'timeValue': 26.0, 'shot_statsbomb_xg': 0.05342996}, {'timeValue': 27.03, 'shot_statsbomb_xg': 0.1591895}, {'timeValue': 36.06, 'shot_statsbomb_xg': 0.16164613}, {'timeValue': 46.81, 'shot_statsbomb_xg': 0.0075177005}, {'timeValue': 49.74, 'shot_statsbomb_xg': 0.25896657}, {'timeValue': 51.13, 'shot_statsbomb_xg': 0.29016763}, {'timeValue': 66.21, 'shot_statsbomb_xg': 0.015400695}, {'timeValue': 67.15, 'shot_statsbomb_xg': 0.09275146}, {'timeValue': 74.12, 'shot_statsbomb_xg': 0.028468978}, {'timeValue': 74.49, 'shot_statsbomb_xg': 0.013613176}, {'timeValue': 80.91, 'shot_statsbomb_xg': 0.08588224}, {'timeValue': 91.89, 'shot_statsbomb_xg': 0.020748572}]","[0.82073501, 0.024556998, 0.0, 0.0, 0.0, 0.02369778, 0.420522022, 0.084470645, 0.095997885, 0.0]","[0.0, 0.238219717, 0.21261946, 0.16164613, 0.2664842705, 0.29016763, 0.108152155, 0.042082154, 0.08588224, 0.020748572]","[6, 5, 6, 4, 5, 5, 8, 6, 0, 0]","[7, 19, 14, 20, 21, 16, 12, 14, 23, 4]","[2, 0, 0, 0, 0, 1, 1, 1, 0, 0]","[0, 1, 1, 3, 0, 3, 1, 1, 3, 1]","[6, 7, 5, 8, 3, 6, 11, 9, 3, 0]","[11, 21, 15, 26, 26, 19, 13, 19, 24, 8]","[1, 2, 0, 1, 0, 0, 3, 1, 0, 0]","[0, 4, 2, 2, 1, 3, 2, 1, 1, 0]","[0.82073501, 0.422646004, 0.2817640026666667, 0.211323002, 0.16905840160000002, 0.14483163133333335, 0.18421597285714286, 0.171747806875, 0.1633311488888889, 0.146998034]","[0.0, 0.1191098585, 0.15027972566666667, 0.15312132675, 0.1757939155, 0.19485620125, 0.18246990892857146, 0.1649214395625, 0.15613930627777778, 0.14260023285]","[6.0, 5.5, 5.666666666666667, 5.25, 5.2, 5.166666666666667, 5.571428571428571, 5.625, 5.0, 4.5]","[7.0, 13.0, 13.333333333333334, 15.0, 16.2, 16.166666666666668, 15.571428571428571, 15.375, 16.22222222222222, 15.0]","[2.0, 1.0, 0.6666666666666666, 0.5, 0.4, 0.5, 0.5714285714285714, 0.625, 0.5555555555555556, 0.5]","[0.0, 0.5, 0.6666666666666666, 1.25, 1.0, 1.3333333333333333, 1.2857142857142858, 1.25, 1.4444444444444444, 1.4]","[6.0, 6.5, 6.0, 6.5, 5.8, 5.833333333333333, 6.571428571428571, 6.875, 6.444444444444445, 5.8]","[11.0, 16.0, 15.666666666666666, 18.25, 19.8, 19.666666666666668, 18.714285714285715, 18.75, 19.333333333333332, 18.2]","[1.0, 1.5, 1.0, 1.0, 0.8, 0.6666666666666666, 1.0, 1.0, 0.8888888888888888, 0.8]","[0.0, 2.0, 2.0, 2.0, 1.8, 2.0, 2.0, 1.875, 1.7777777777777777, 1.6]","[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, nan]","[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, nan]","[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, nan]"
3901170,2016-03-06,18:00:00.000,France - Ligue 1,2015/2016,Rennes,Nantes,4,1,29,Rennes,Nantes,4,1,Home,"Vs Nantes (H, 06/03/2016 - 2015/2016)","Rennes Vs Nantes (H, 06/03/2016 - 2015/2016)",94.49,"[{'timeValue': 0.94, 'period': 1}, {'timeValue': 14.64, 'period': 1}, {'timeValue': 22.83, 'period': 1}, {'timeValue': 44.4, 'period': 1}]","[{'timeValue': 59.68, 'period': 2}]","[{'timeValue': 0.94, 'shot_statsbomb_xg': 0.05013317}, {'timeValue': 5.52, 'shot_statsbomb_xg': 0.027477572}, {'timeValue': 6.65, 'shot_statsbomb_xg': 0.06785805}, {'timeValue': 14.64, 'shot_statsbomb_xg': 0.39686948}, {'timeValue': 22.83, 'shot_statsbomb_xg': 0.0073731258}, {'timeValue': 40.05, 'shot_statsbomb_xg': 0.035138782}, {'timeValue': 42.2, 'shot_statsbomb_xg': 0.05768166}, {'timeValue': 44.4, 'shot_statsbomb_xg': 0.37764058}, {'timeValue': 52.36, 'shot_statsbomb_xg': 0.14008567}, {'timeValue': 54.0, 'shot_statsbomb_xg': 0.035215512}, {'timeValue': 54.65, 'shot_statsbomb_xg': 0.039337248}, {'timeValue': 56.29, 'shot_statsbomb_xg': 0.04978667}]","[{'timeValue': 11.66, 'shot_statsbomb_xg': 0.024181576}, {'timeValue': 29.07, 'shot_statsbomb_xg': 0.060024485}, {'timeValue': 33.24, 'shot_statsbomb_xg': 0.07243318}, {'timeValue': 41.23, 'shot_statsbomb_xg': 0.03711508}, {'timeValue': 53.08, 'shot_statsbomb_xg': 0.022516755}, {'timeValue': 59.68, 'shot_statsbomb_xg': 0.16162424}, {'timeValue': 61.03, 'shot_statsbomb_xg': 0.026533172}, {'timeValue': 77.48, 'shot_statsbomb_xg': 0.038649466}, {'timeValue': 77.5, 'shot_statsbomb_xg': 0.09846128}, {'timeValue': 91.19, 'shot_statsbomb_xg': 0.059181493}, {'timeValue': 93.56, 'shot_statsbomb_xg': 0.007076556}]","[0.145468792, 0.39686948, 0.0073731258, 0.0, 0.470461022, 0.26442509999999997, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.024181576, 0.060024485, 0.07243318, 0.03711508, 0.184140995, 0.026533172, 0.137110746, 0.0, 0.066258049]","[10, 10, 6, 1, 4, 17, 5, 3, 3, 1]","[12, 4, 3, 23, 18, 12, 17, 13, 16, 11]","[1, 0, 0, 0, 0, 3, 0, 2, 0, 0]","[0, 1, 0, 0, 1, 1, 2, 2, 0, 1]","[12, 13, 6, 4, 7, 18, 4, 2, 5, 2]","[9, 3, 4, 19, 13, 13, 18, 9, 14, 8]","[0, 3, 1, 1, 2, 1, 0, 1, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 1]","[0.145468792, 0.27116913600000003, 0.1832371326, 0.13742784945, 0.20403448395999998, 0.2140995866333333, 0.1835139314, 0.160574689975, 0.14273305775555556, 0.12845975197999998]","[0.0, 0.012090788, 0.028068687, 0.039159810249999996, 0.0387508642, 0.06298255266666668, 0.05777549828571429, 0.06769240425, 0.060171026, 0.0607797283]","[10.0, 10.0, 8.666666666666666, 6.75, 6.2, 8.0, 7.571428571428571, 7.0, 6.555555555555555, 6.0]","[12.0, 8.0, 6.333333333333333, 10.5, 12.0, 12.0, 12.714285714285714, 12.75, 13.11111111111111, 12.9]","[1.0, 0.5, 0.3333333333333333, 0.25, 0.2, 0.6666666666666666, 0.5714285714285714, 0.75, 0.6666666666666666, 0.6]","[0.0, 0.5, 0.3333333333333333, 0.25, 0.4, 0.5, 0.7142857142857143, 0.875, 0.7777777777777778, 0.8]","[12.0, 12.5, 10.333333333333334, 8.75, 8.4, 10.0, 9.142857142857142, 8.25, 7.888888888888889, 7.3]","[9.0, 6.0, 5.333333333333333, 8.75, 9.6, 10.166666666666666, 11.285714285714286, 11.0, 11.333333333333334, 11.0]","[0.0, 1.5, 1.3333333333333333, 1.25, 1.4, 1.3333333333333333, 1.1428571428571428, 1.125, 1.0, 0.9]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.16666666666666666, 0.14285714285714285, 0.125, 0.1111111111111111, 0.2]","[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, nan]","[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]"
3901249,2016-05-07,21:00:00.000,France - Ligue 1,2015/2016,Montpellier,Rennes,2,0,37,Rennes,Montpellier,0,2,Away,"Vs Montpellier (A, 07/05/2016 - 2015/2016)","Rennes Vs Montpellier (A, 07/05/2016 - 2015/2016)",92.93,[],"[{'timeValue': 57.62, 'period': 2}, {'timeValue': 69.47, 'period': 2}]","[{'timeValue': 3.74, 'shot_statsbomb_xg': 0.021588853}, {'timeValue': 18.72, 'shot_statsbomb_xg': 0.032315936}, {'timeValue': 38.47, 'shot_statsbomb_xg': 0.026295658}, {'timeValue': 54.26, 'shot_statsbomb_xg': 0.0063164234}, {'timeValue': 71.0, 'shot_statsbomb_xg': 0.048026208}, {'timeValue': 71.05, 'shot_statsbomb_xg': 0.01931971}, {'timeValue': 86.25, 'shot_statsbomb_xg': 0.27646586}, {'timeValue': 90.04, 'shot_statsbomb_xg': 0.02753963}, {'timeValue': 90.08, 'shot_statsbomb_xg': 0.11416518}, {'timeValue': 91.51, 'shot_statsbomb_xg': 0.005085284}]","[{'timeValue': 1.78, 'shot_statsbomb_xg': 0.04013037}, {'timeValue': 10.71, 'shot_statsbomb_xg': 0.0066170003}, {'timeValue': 11.93, 'shot_statsbomb_xg': 0.17846169}, {'timeValue': 14.28, 'shot_statsbomb_xg': 0.03622922}, {'timeValue': 25.86, 'shot_statsbomb_xg': 0.06657287}, {'timeValue': 28.98, 'shot_statsbomb_xg': 0.10554514}, {'timeValue': 37.34, 'shot_statsbomb_xg': 0.028508235}, {'timeValue': 57.62, 'shot_statsbomb_xg': 0.096216924}, {'timeValue': 59.76, 'shot_statsbomb_xg': 0.089551166}, {'timeValue': 62.74, 'shot_statsbomb_xg': 0.041511003}, {'timeValue': 67.45, 'shot_statsbomb_xg': 0.08788389}, {'timeValue': 67.49, 'shot_statsbomb_xg': 0.09017492}, {'timeValue': 69.47, 'shot_statsbomb_xg': 0.2318567}, {'timeValue': 78.44, 'shot_statsbomb_xg': 0.05041699}, {'timeValue': 84.32, 'shot_statsbomb_xg': 0.01044688}, {'timeValue': 91.08, 'shot_statsbomb_xg': 0.2732883}, {'timeValue': 92.3, 'shot_statsbomb_xg': 0.03186335}]","[0.021588853, 0.032315936, 0.0, 0.026295658, 0.0, 0.0063164234, 0.0, 0.067345918, 0.27646586, 0.146790094]","[0.04013037, 0.22130791030000002, 0.17211801, 0.028508235, 0.0, 0.18576809, 0.45142651300000003, 0.05041699, 0.01044688, 0.30515165]","[17, 7, 10, 5, 17, 4, 1, 14, 10, 1]","[14, 15, 14, 14, 14, 14, 14, 7, 11, 8]","[1, 0, 1, 1, 0, 0, 0, 0, 2, 0]","[0, 2, 1, 1, 1, 3, 4, 1, 1, 2]","[18, 4, 8, 4, 18, 6, 2, 13, 10, 2]","[15, 18, 14, 19, 16, 14, 17, 10, 15, 7]","[1, 0, 0, 0, 0, 0, 0, 0, 3, 1]","[1, 2, 1, 0, 0, 3, 5, 0, 2, 3]","[0.021588853, 0.026952394500000004, 0.017968263, 0.020050111750000002, 0.016040089400000002, 0.0144194784, 0.012359552914285714, 0.01923284855, 0.04781429426666667, 0.05771187424]","[0.04013037, 0.13071914015000002, 0.14451876343333334, 0.11551613132500001, 0.09241290506000001, 0.10797210255, 0.15703701832857142, 0.14370951478750002, 0.12890255536666667, 0.14652746483]","[17.0, 12.0, 11.333333333333334, 9.75, 11.2, 10.0, 8.714285714285714, 9.375, 9.444444444444445, 8.6]","[14.0, 14.5, 14.333333333333334, 14.25, 14.2, 14.166666666666666, 14.142857142857142, 13.25, 13.0, 12.5]","[1.0, 0.5, 0.6666666666666666, 0.75, 0.6, 0.5, 0.42857142857142855, 0.375, 0.5555555555555556, 0.5]","[0.0, 1.0, 1.0, 1.0, 1.0, 1.3333333333333333, 1.7142857142857142, 1.625, 1.5555555555555556, 1.6]","[18.0, 11.0, 10.0, 8.5, 10.4, 9.666666666666666, 8.571428571428571, 9.125, 9.222222222222221, 8.5]","[15.0, 16.5, 15.666666666666666, 16.5, 16.4, 16.0, 16.142857142857142, 15.375, 15.333333333333334, 14.5]","[1.0, 0.5, 0.3333333333333333, 0.25, 0.2, 0.16666666666666666, 0.14285714285714285, 0.125, 0.4444444444444444, 0.5]","[1.0, 1.5, 1.3333333333333333, 1.0, 0.8, 1.1666666666666667, 1.7142857142857142, 1.5, 1.5555555555555556, 1.7]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, nan]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, nan]","[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, nan]"
